time [s]    length [m]
0.0    0.02
10.000000000000002    0.02666666666666667
23.333333333333332    0.035555555555555556
41.11111111111111    0.047407407407407405
64.81481481481481    0.06320987654320988
96.41975308641976    0.08427983539094651
138.55967078189303    0.11237311385459535
150.0    0.12
